code,label,cx,cy,workTravelMode,workTravelVal,workDist,workDistVal
E09000016,Havering,554032,187245,2,8363,2,12603
E09000016,Havering,554032,187245,3,8721,2,12603
E09000016,Havering,554032,187245,4,6949,2,12603
E09000016,Havering,554032,187245,5,739,2,12603
E09000016,Havering,554032,187245,6,609,2,12603
E09000016,Havering,554032,187245,7,45890,2,12603
E09000016,Havering,554032,187245,8,3357,2,12603
E09000016,Havering,554032,187245,9,848,2,12603
E09000016,Havering,554032,187245,10,6101,2,12603
E09000016,Havering,554032,187245,11,1550,2,12603
E09000021,Kingston upon Thames,519327,166705,1,39251,2,8660
E09000021,Kingston upon Thames,519327,166705,2,1457,2,8660
E09000021,Kingston upon Thames,519327,166705,3,4946,2,8660
E09000021,Kingston upon Thames,519327,166705,4,5519,2,8660
E09000021,Kingston upon Thames,519327,166705,5,228,2,8660
E09000021,Kingston upon Thames,519327,166705,6,705,2,8660
E09000021,Kingston upon Thames,519327,166705,7,21101,2,8660
E09000021,Kingston upon Thames,519327,166705,8,1396,2,8660
E09000021,Kingston upon Thames,519327,166705,9,2379,2,8660
E09000021,Kingston upon Thames,519327,166705,10,6364,2,8660
E09000021,Kingston upon Thames,519327,166705,11,802,2,8660
E09000024,Merton,525579,169458,1,48419,2,12008
E09000024,Merton,525579,169458,2,12159,2,12008
E09000024,Merton,525579,169458,3,5293,2,12008
E09000024,Merton,525579,169458,4,9251,2,12008
E09000024,Merton,525579,169458,5,385,2,12008
E09000024,Merton,525579,169458,6,1152,2,12008
E09000024,Merton,525579,169458,7,22618,2,12008
E09000024,Merton,525579,169458,8,1630,2,12008
E09000024,Merton,525579,169458,9,3237,2,12008
E09000024,Merton,525579,169458,10,6683,2,12008
E09000024,Merton,525579,169458,11,1238,2,12008
E09000001,City of London,532539,181164,1,3602,1,676
E09000001,City of London,532539,181164,2,349,1,676
E09000001,City of London,532539,181164,3,95,1,676
E09000001,City of London,532539,181164,4,132,1,676
E09000001,City of London,532539,181164,5,21,1,676
E09000001,City of London,532539,181164,6,13,1,676
E09000001,City of London,532539,181164,7,124,1,676
E09000001,City of London,532539,181164,8,13,1,676
E09000001,City of London,532539,181164,9,191,1,676
E09000001,City of London,532539,181164,10,758,1,676
E09000001,City of London,532539,181164,11,54,1,676
E09000004,Bexley,548955,175730,1,40692,1,7959
E09000004,Bexley,548955,175730,2,2838,1,7959
E09000004,Bexley,548955,175730,3,12164,1,7959
E09000004,Bexley,548955,175730,4,7763,1,7959
E09000004,Bexley,548955,175730,5,688,1,7959
E09000004,Bexley,548955,175730,6,767,1,7959
E09000004,Bexley,548955,175730,7,42503,1,7959
E09000004,Bexley,548955,175730,8,2919,1,7959
E09000004,Bexley,548955,175730,9,995,1,7959
E09000004,Bexley,548955,175730,10,5258,1,7959
E09000004,Bexley,548955,175730,11,1396,1,7959
E09000006,Bromley,542864,165667,1,75511,1,9359
E09000006,Bromley,542864,165667,2,3146,1,9359
E09000006,Bromley,542864,165667,3,15214,1,9359
E09000006,Bromley,542864,165667,4,8069,1,9359
E09000006,Bromley,542864,165667,5,593,1,9359
E09000006,Bromley,542864,165667,6,966,1,9359
E09000006,Bromley,542864,165667,7,45304,1,9359
E09000006,Bromley,542864,165667,8,2852,1,9359
E09000006,Bromley,542864,165667,9,1784,1,9359
E09000006,Bromley,542864,165667,10,7029,1,9359
E09000006,Bromley,542864,165667,11,1654,1,9359
E09000007,Camden,527931,184580,1,58110,1,9572
E09000007,Camden,527931,184580,2,10351,1,9572
E09000007,Camden,527931,184580,3,2852,1,9572
E09000007,Camden,527931,184580,4,6532,1,9572
E09000007,Camden,527931,184580,5,733,1,9572
E09000007,Camden,527931,184580,6,546,1,9572
E09000007,Camden,527931,184580,7,7074,1,9572
E09000007,Camden,527931,184580,8,510,1,9572
E09000007,Camden,527931,184580,9,3993,1,9572
E09000007,Camden,527931,184580,10,10620,1,9572
E09000007,Camden,527931,184580,11,1190,1,9572
E09000009,Ealing,515931,181701,1,63137,1,14152
E09000009,Ealing,515931,181701,2,20319,1,14152
E09000009,Ealing,515931,181701,3,5788,1,14152
E09000009,Ealing,515931,181701,4,18840,1,14152
E09000009,Ealing,515931,181701,5,761,1,14152
E09000009,Ealing,515931,181701,6,1531,1,14152
E09000009,Ealing,515931,181701,7,42941,1,14152
E09000009,Ealing,515931,181701,8,3082,1,14152
E09000009,Ealing,515931,181701,9,5026,1,14152
E09000009,Ealing,515931,181701,10,11236,1,14152
E09000009,Ealing,515931,181701,11,2365,1,14152
E09000016,Havering,554032,187245,1,41654,1,9023
E09000016,Havering,554032,187245,2,8363,1,9023
E09000016,Havering,554032,187245,3,8721,1,9023
E09000016,Havering,554032,187245,4,6949,1,9023
E09000016,Havering,554032,187245,5,739,1,9023
E09000016,Havering,554032,187245,6,609,1,9023
E09000016,Havering,554032,187245,7,45890,1,9023
E09000016,Havering,554032,187245,8,3357,1,9023
E09000016,Havering,554032,187245,9,848,1,9023
E09000016,Havering,554032,187245,10,6101,1,9023
E09000016,Havering,554032,187245,11,1550,1,9023
E09000021,Kingston upon Thames,519327,166705,1,39251,1,7951
E09000021,Kingston upon Thames,519327,166705,2,1457,1,7951
E09000021,Kingston upon Thames,519327,166705,3,4946,1,7951
E09000021,Kingston upon Thames,519327,166705,4,5519,1,7951
E09000021,Kingston upon Thames,519327,166705,5,228,1,7951
E09000021,Kingston upon Thames,519327,166705,6,705,1,7951
E09000021,Kingston upon Thames,519327,166705,7,21101,1,7951
E09000021,Kingston upon Thames,519327,166705,8,1396,1,7951
E09000021,Kingston upon Thames,519327,166705,9,2379,1,7951
E09000021,Kingston upon Thames,519327,166705,10,6364,1,7951
E09000021,Kingston upon Thames,519327,166705,11,802,1,7951
E09000024,Merton,525579,169458,1,48419,1,7964
E09000024,Merton,525579,169458,2,12159,1,7964
E09000024,Merton,525579,169458,3,5293,1,7964
E09000024,Merton,525579,169458,4,9251,1,7964
E09000024,Merton,525579,169458,5,385,1,7964
E09000024,Merton,525579,169458,6,1152,1,7964
E09000024,Merton,525579,169458,7,22618,1,7964
E09000024,Merton,525579,169458,8,1630,1,7964
E09000024,Merton,525579,169458,9,3237,1,7964
E09000024,Merton,525579,169458,10,6683,1,7964
E09000024,Merton,525579,169458,11,1238,1,7964
E09000001,City of London,532539,181164,1,3602,8,28
E09000001,City of London,532539,181164,2,349,8,28
E09000001,City of London,532539,181164,3,95,8,28
E09000001,City of London,532539,181164,4,132,8,28
E09000001,City of London,532539,181164,5,21,8,28
E09000001,City of London,532539,181164,6,13,8,28
E09000001,City of London,532539,181164,7,124,8,28
E09000001,City of London,532539,181164,8,13,8,28
E09000001,City of London,532539,181164,9,191,8,28
E09000001,City of London,532539,181164,10,758,8,28
E09000001,City of London,532539,181164,11,54,8,28
E09000001,City of London,532539,181164,1,3602,7,9
E09000001,City of London,532539,181164,2,349,7,9
E09000001,City of London,532539,181164,3,95,7,9
E09000001,City of London,532539,181164,4,132,7,9
E09000001,City of London,532539,181164,5,21,7,9
E09000001,City of London,532539,181164,6,13,7,9
E09000001,City of London,532539,181164,7,124,7,9
E09000001,City of London,532539,181164,8,13,7,9
E09000001,City of London,532539,181164,9,191,7,9
E09000001,City of London,532539,181164,10,758,7,9
E09000001,City of London,532539,181164,11,54,7,9
E09000001,City of London,532539,181164,1,3602,6,7
E09000001,City of London,532539,181164,2,349,6,7
E09000001,City of London,532539,181164,3,95,6,7
E09000001,City of London,532539,181164,4,132,6,7
E09000001,City of London,532539,181164,5,21,6,7
E09000001,City of London,532539,181164,6,13,6,7
E09000001,City of London,532539,181164,7,124,6,7
E09000001,City of London,532539,181164,8,13,6,7
E09000001,City of London,532539,181164,9,191,6,7
E09000001,City of London,532539,181164,10,758,6,7
E09000001,City of London,532539,181164,11,54,6,7
E09000001,City of London,532539,181164,1,3602,5,15
E09000001,City of London,532539,181164,2,349,5,15
E09000001,City of London,532539,181164,3,95,5,15
E09000001,City of London,532539,181164,4,132,5,15
E09000001,City of London,532539,181164,5,21,5,15
E09000001,City of London,532539,181164,6,13,5,15
E09000001,City of London,532539,181164,7,124,5,15
E09000001,City of London,532539,181164,8,13,5,15
E09000001,City of London,532539,181164,9,191,5,15
E09000001,City of London,532539,181164,10,758,5,15
E09000001,City of London,532539,181164,11,54,5,15
E09000001,City of London,532539,181164,1,3602,4,82
E09000001,City of London,532539,181164,2,349,4,82
E09000001,City of London,532539,181164,3,95,4,82
E09000001,City of London,532539,181164,4,132,4,82
E09000001,City of London,532539,181164,5,21,4,82
E09000001,City of London,532539,181164,6,13,4,82
E09000001,City of London,532539,181164,7,124,4,82
E09000001,City of London,532539,181164,8,13,4,82
E09000001,City of London,532539,181164,9,191,4,82
E09000001,City of London,532539,181164,10,758,4,82
E09000001,City of London,532539,181164,11,54,4,82
E09000001,City of London,532539,181164,1,3602,3,241
E09000001,City of London,532539,181164,2,349,3,241
E09000001,City of London,532539,181164,3,95,3,241
E09000001,City of London,532539,181164,4,132,3,241
E09000001,City of London,532539,181164,5,21,3,241
E09000001,City of London,532539,181164,6,13,3,241
E09000001,City of London,532539,181164,7,124,3,241
E09000001,City of London,532539,181164,8,13,3,241
E09000001,City of London,532539,181164,9,191,3,241
E09000001,City of London,532539,181164,10,758,3,241
E09000001,City of London,532539,181164,11,54,3,241
E09000001,City of London,532539,181164,1,3602,2,385
E09000001,City of London,532539,181164,2,349,2,385
E09000001,City of London,532539,181164,3,95,2,385
E09000001,City of London,532539,181164,4,132,2,385
E09000001,City of London,532539,181164,5,21,2,385
E09000001,City of London,532539,181164,6,13,2,385
E09000001,City of London,532539,181164,7,124,2,385
E09000001,City of London,532539,181164,8,13,2,385
E09000001,City of London,532539,181164,9,191,2,385
E09000001,City of London,532539,181164,10,758,2,385
E09000001,City of London,532539,181164,11,54,2,385
E09000001,City of London,532539,181164,1,3602,1,676
E09000001,City of London,532539,181164,2,349,1,676
E09000001,City of London,532539,181164,3,95,1,676
E09000001,City of London,532539,181164,4,132,1,676
E09000001,City of London,532539,181164,5,21,1,676
E09000001,City of London,532539,181164,6,13,1,676
E09000001,City of London,532539,181164,7,124,1,676
E09000001,City of London,532539,181164,8,13,1,676
E09000001,City of London,532539,181164,9,191,1,676
E09000001,City of London,532539,181164,10,758,1,676
E09000001,City of London,532539,181164,11,54,1,676
E09000001,City of London,532539,181164,1,3602,8,28
E09000001,City of London,532539,181164,2,349,8,28
E09000001,City of London,532539,181164,3,95,8,28
E09000001,City of London,532539,181164,4,132,8,28
E09000001,City of London,532539,181164,5,21,8,28
E09000001,City of London,532539,181164,6,13,8,28
E09000001,City of London,532539,181164,7,124,8,28
E09000001,City of London,532539,181164,8,13,8,28
E09000001,City of London,532539,181164,9,191,8,28
E09000001,City of London,532539,181164,10,758,8,28
E09000001,City of London,532539,181164,11,54,8,28
E09000001,City of London,532539,181164,1,3602,7,9
E09000001,City of London,532539,181164,2,349,7,9
E09000001,City of London,532539,181164,3,95,7,9
E09000001,City of London,532539,181164,4,132,7,9
E09000001,City of London,532539,181164,5,21,7,9
E09000001,City of London,532539,181164,6,13,7,9
E09000001,City of London,532539,181164,7,124,7,9
E09000001,City of London,532539,181164,8,13,7,9
E09000001,City of London,532539,181164,9,191,7,9
E09000001,City of London,532539,181164,10,758,7,9
E09000001,City of London,532539,181164,11,54,7,9
E09000001,City of London,532539,181164,1,3602,6,7
E09000001,City of London,532539,181164,2,349,6,7
E09000001,City of London,532539,181164,3,95,6,7
E09000001,City of London,532539,181164,4,132,6,7
E09000001,City of London,532539,181164,5,21,6,7
E09000001,City of London,532539,181164,6,13,6,7
E09000001,City of London,532539,181164,7,124,6,7
E09000001,City of London,532539,181164,8,13,6,7
E09000001,City of London,532539,181164,9,191,6,7
E09000001,City of London,532539,181164,10,758,6,7
E09000001,City of London,532539,181164,11,54,6,7
E09000001,City of London,532539,181164,1,3602,5,15
E09000001,City of London,532539,181164,2,349,5,15
E09000001,City of London,532539,181164,3,95,5,15
E09000001,City of London,532539,181164,4,132,5,15
E09000001,City of London,532539,181164,5,21,5,15
E09000001,City of London,532539,181164,6,13,5,15
E09000001,City of London,532539,181164,7,124,5,15
E09000001,City of London,532539,181164,8,13,5,15
E09000001,City of London,532539,181164,9,191,5,15
E09000001,City of London,532539,181164,10,758,5,15
E09000001,City of London,532539,181164,11,54,5,15
E09000001,City of London,532539,181164,1,3602,4,82
E09000001,City of London,532539,181164,2,349,4,82
E09000001,City of London,532539,181164,3,95,4,82
E09000001,City of London,532539,181164,4,132,4,82
E09000001,City of London,532539,181164,5,21,4,82
E09000001,City of London,532539,181164,6,13,4,82
E09000001,City of London,532539,181164,7,124,4,82
E09000001,City of London,532539,181164,8,13,4,82
E09000001,City of London,532539,181164,9,191,4,82
E09000001,City of London,532539,181164,10,758,4,82
E09000001,City of London,532539,181164,11,54,4,82
E09000001,City of London,532539,181164,1,3602,3,241
E09000001,City of London,532539,181164,2,349,3,241
E09000001,City of London,532539,181164,3,95,3,241
E09000001,City of London,532539,181164,4,132,3,241
E09000001,City of London,532539,181164,5,21,3,241
E09000001,City of London,532539,181164,6,13,3,241
E09000001,City of London,532539,181164,7,124,3,241
E09000001,City of London,532539,181164,8,13,3,241
E09000001,City of London,532539,181164,9,191,3,241
E09000001,City of London,532539,181164,10,758,3,241
E09000001,City of London,532539,181164,11,54,3,241
E09000001,City of London,532539,181164,1,3602,2,385
E09000001,City of London,532539,181164,2,349,2,385
E09000001,City of London,532539,181164,3,95,2,385
E09000001,City of London,532539,181164,4,132,2,385
E09000001,City of London,532539,181164,5,21,2,385
E09000001,City of London,532539,181164,6,13,2,385
E09000001,City of London,532539,181164,7,124,2,385
E09000001,City of London,532539,181164,8,13,2,385
E09000001,City of London,532539,181164,9,191,2,385
E09000001,City of London,532539,181164,10,758,2,385
E09000001,City of London,532539,181164,11,54,2,385
E09000001,City of London,532539,181164,1,3602,1,676
E09000001,City of London,532539,181164,2,349,1,676
E09000001,City of London,532539,181164,3,95,1,676
E09000001,City of London,532539,181164,4,132,1,676
E09000001,City of London,532539,181164,5,21,1,676
E09000001,City of London,532539,181164,6,13,1,676
E09000001,City of London,532539,181164,7,124,1,676
E09000001,City of London,532539,181164,8,13,1,676
E09000001,City of London,532539,181164,9,191,1,676
E09000001,City of London,532539,181164,10,758,1,676
E09000001,City of London,532539,181164,11,54,1,676
